"Person"	 "Item"	 "Problem"	 "Y"	 "Y.sub1"	 "Y.sub2"	 "Y.sub3"	 "Y.sub4"	 "Y.sub5"	 "Y.sub6"	 "Items"
434	 1	 1	 0	 0	 1	 1	 0	 1	 1	 "Item_1"
435	 1	 1	 0	 3	 4	 3	 3	 1	 0	 "Item_1"
436	 1	 1	 0	 0	 1	 0	 0	 1	 1	 "Item_1"
437	 1	 1	 0	 1	 4	 3	 3	 3	 0	 "Item_1"
438	 1	 1	 0	 0	 2	 2	 1	 1	 0	 "Item_1"
439	 1	 1	 0	 1	 4	 2	 2	 2	 1	 "Item_1"
440	 1	 1	 1	 2	 3	 4	 4	 4	 0	 "Item_1"
441	 1	 1	 0	 0	 4	 2	 3	 3	 0	 "Item_1"
442	 1	 1	 0	 0	 2	 3	 2	 3	 0	 "Item_1"
443	 1	 1	 0	 1	 2	 0	 0	 2	 1	 "Item_1"
444	 1	 1	 0	 1	 2	 2	 1	 2	 0	 "Item_1"
445	 1	 1	 0	 2	 4	 3	 4	 2	 1	 "Item_1"
446	 1	 1	 0	 0	 2	 2	 2	 2	 1	 "Item_1"
447	 1	 1	 0	 2	 4	 2	 2	 3	 0	 "Item_1"
448	 1	 1	 0	 1	 4	 1	 3	 2	 0	 "Item_1"
449	 1	 1	 0	 1	 3	 2	 3	 3	 0	 "Item_1"
450	 1	 1	 0	 1	 2	 2	 1	 2	 1	 "Item_1"
451	 1	 1	 0	 1	 2	 3	 3	 3	 0	 "Item_1"
452	 1	 1	 0	 2	 1	 3	 4	 4	 0	 "Item_1"
453	 1	 1	 0	 1	 4	 3	 4	 4	 0	 "Item_1"
454	 1	 1	 0	 0	 2	 2	 2	 1	 0	 "Item_1"
455	 1	 1	 0	 1	 3	 3	 4	 3	 0	 "Item_1"
456	 1	 1	 0	 0	 2	 2	 2	 0	 0	 "Item_1"
457	 1	 1	 0	 2	 4	 3	 3	 3	 1	 "Item_1"
458	 1	 1	 1	 1	 4	 2	 4	 3	 1	 "Item_1"
459	 1	 1	 0	 2	 3	 3	 3	 3	 0	 "Item_1"
460	 1	 1	 0	 1	 2	 1	 2	 1	 1	 "Item_1"
461	 1	 1	 0	 1	 1	 1	 3	 2	 1	 "Item_1"
462	 1	 1	 0	 0	 2	 2	 3	 1	 1	 "Item_1"
463	 1	 1	 0	 1	 4	 2	 2	 4	 1	 "Item_1"
464	 1	 1	 0	 2	 4	 3	 4	 4	 0	 "Item_1"
465	 1	 1	 0	 1	 2	 3	 2	 2	 0	 "Item_1"
466	 1	 1	 0	 0	 0	 0	 1	 1	 1	 "Item_1"
467	 1	 1	 0	 1	 2	 2	 2	 2	 1	 "Item_1"
468	 1	 1	 0	 0	 0	 1	 1	 1	 1	 "Item_1"
469	 1	 1	 0	 1	 1	 2	 2	 2	 1	 "Item_1"
470	 1	 1	 0	 1	 3	 3	 1	 1	 1	 "Item_1"
471	 1	 1	 1	 3	 4	 3	 3	 2	 1	 "Item_1"
472	 1	 1	 0	 1	 3	 3	 4	 2	 1	 "Item_1"
473	 1	 1	 0	 1	 3	 1	 1	 4	 1	 "Item_1"
474	 1	 1	 0	 0	 3	 2	 3	 1	 0	 "Item_1"
475	 1	 1	 0	 0	 0	 2	 1	 2	 1	 "Item_1"
476	 1	 1	 0	 1	 2	 3	 3	 4	 0	 "Item_1"
477	 1	 1	 0	 2	 2	 2	 2	 3	 0	 "Item_1"
478	 1	 1	 0	 1	 4	 0	 4	 1	 0	 "Item_1"
479	 1	 1	 0	 2	 4	 3	 4	 3	 1	 "Item_1"
480	 1	 1	 0	 0	 1	 1	 1	 1	 0	 "Item_1"
481	 1	 1	 0	 0	 1	 0	 1	 0	 0	 "Item_1"
482	 1	 1	 0	 2	 4	 3	 3	 4	 1	 "Item_1"
483	 1	 1	 0	 1	 3	 3	 3	 4	 0	 "Item_1"
484	 1	 1	 0	 1	 1	 3	 2	 1	 0	 "Item_1"
485	 1	 1	 0	 1	 4	 3	 4	 3	 0	 "Item_1"
486	 1	 1	 0	 2	 4	 2	 3	 3	 0	 "Item_1"
487	 1	 1	 0	 1	 3	 3	 3	 4	 1	 "Item_1"
488	 1	 1	 0	 2	 4	 3	 3	 3	 0	 "Item_1"
489	 1	 1	 1	 2	 3	 2	 4	 3	 0	 "Item_1"
490	 1	 1	 0	 0	 0	 1	 2	 1	 0	 "Item_1"
491	 1	 1	 1	 3	 4	 2	 4	 4	 1	 "Item_1"
492	 1	 1	 0	 2	 3	 1	 3	 3	 1	 "Item_1"
493	 1	 1	 0	 0	 2	 1	 1	 2	 0	 "Item_1"
494	 1	 1	 0	 0	 3	 2	 2	 2	 0	 "Item_1"
495	 1	 1	 1	 3	 4	 3	 4	 3	 1	 "Item_1"
496	 1	 1	 0	 0	 2	 2	 3	 2	 1	 "Item_1"
497	 1	 1	 0	 0	 1	 1	 1	 2	 1	 "Item_1"
498	 1	 1	 0	 0	 1	 0	 0	 2	 0	 "Item_1"
499	 1	 1	 0	 1	 2	 3	 1	 2	 1	 "Item_1"
500	 1	 1	 0	 0	 1	 0	 2	 1	 0	 "Item_1"
1	 18	 5	 1	 0	 1	 0	 3	 2	 1	 "Item_18"
2	 18	 5	 1	 2	 3	 2	 3	 3	 0	 "Item_18"
3	 18	 5	 0	 0	 1	 2	 2	 0	 0	 "Item_18"
4	 18	 5	 1	 1	 4	 2	 4	 3	 0	 "Item_18"
5	 18	 5	 0	 1	 4	 2	 2	 3	 0	 "Item_18"
6	 18	 5	 0	 0	 3	 2	 2	 1	 0	 "Item_18"
7	 18	 5	 1	 1	 4	 3	 2	 1	 1	 "Item_18"
8	 18	 5	 0	 1	 3	 3	 3	 1	 0	 "Item_18"
9	 18	 5	 0	 1	 2	 3	 4	 1	 0	 "Item_18"
10	 18	 5	 0	 1	 1	 0	 4	 2	 0	 "Item_18"
11	 18	 5	 1	 2	 1	 3	 2	 3	 0	 "Item_18"
12	 18	 5	 1	 1	 2	 1	 3	 2	 0	 "Item_18"
13	 18	 5	 1	 2	 4	 3	 4	 4	 1	 "Item_18"
14	 18	 5	 1	 3	 3	 3	 4	 4	 0	 "Item_18"
15	 18	 5	 1	 1	 4	 2	 4	 4	 1	 "Item_18"
16	 18	 5	 1	 1	 3	 4	 4	 3	 1	 "Item_18"
17	 18	 5	 1	 0	 3	 3	 2	 3	 0	 "Item_18"
18	 18	 5	 0	 2	 4	 3	 3	 3	 1	 "Item_18"
19	 18	 5	 1	 2	 2	 3	 1	 3	 1	 "Item_18"
20	 18	 5	 1	 1	 3	 2	 3	 3	 0	 "Item_18"
21	 18	 5	 0	 0	 3	 3	 2	 2	 1	 "Item_18"
22	 18	 5	 0	 1	 1	 2	 3	 1	 1	 "Item_18"
23	 18	 5	 0	 1	 1	 3	 0	 2	 0	 "Item_18"
24	 18	 5	 1	 0	 0	 0	 2	 2	 0	 "Item_18"
25	 18	 5	 1	 2	 3	 3	 3	 4	 1	 "Item_18"
26	 18	 5	 0	 1	 4	 2	 3	 2	 0	 "Item_18"
27	 18	 5	 0	 0	 2	 2	 2	 1	 1	 "Item_18"
28	 18	 5	 0	 1	 3	 2	 3	 2	 0	 "Item_18"
29	 18	 5	 1	 0	 4	 3	 1	 3	 1	 "Item_18"
30	 18	 5	 1	 2	 4	 4	 4	 4	 1	 "Item_18"
31	 18	 5	 0	 1	 4	 3	 2	 2	 1	 "Item_18"
32	 18	 5	 1	 2	 2	 3	 3	 2	 1	 "Item_18"
33	 18	 5	 0	 0	 4	 2	 2	 3	 0	 "Item_18"
34	 18	 5	 1	 0	 3	 1	 3	 2	 1	 "Item_18"
35	 18	 5	 1	 1	 1	 3	 3	 4	 0	 "Item_18"
36	 18	 5	 0	 0	 2	 2	 3	 1	 1	 "Item_18"
37	 18	 5	 1	 1	 2	 2	 1	 2	 1	 "Item_18"
38	 18	 5	 1	 2	 4	 3	 4	 3	 0	 "Item_18"
39	 18	 5	 0	 1	 3	 2	 3	 2	 0	 "Item_18"
40	 18	 5	 1	 1	 4	 2	 3	 4	 1	 "Item_18"
41	 18	 5	 1	 4	 4	 4	 4	 4	 0	 "Item_18"
42	 18	 5	 1	 2	 2	 2	 3	 4	 0	 "Item_18"
43	 18	 5	 0	 0	 2	 0	 2	 2	 0	 "Item_18"
44	 18	 5	 0	 1	 2	 1	 3	 1	 0	 "Item_18"
45	 18	 5	 1	 0	 3	 2	 2	 3	 1	 "Item_18"
46	 18	 5	 1	 2	 4	 3	 4	 3	 0	 "Item_18"
47	 18	 5	 0	 0	 3	 2	 2	 1	 0	 "Item_18"
48	 18	 5	 1	 1	 3	 3	 4	 4	 0	 "Item_18"
49	 18	 5	 0	 0	 0	 0	 0	 1	 0	 "Item_18"
50	 18	 5	 0	 0	 3	 1	 1	 1	 0	 "Item_18"
51	 18	 5	 0	 1	 3	 3	 4	 3	 0	 "Item_18"
52	 18	 5	 1	 1	 4	 3	 4	 3	 0	 "Item_18"
53	 18	 5	 0	 0	 4	 1	 2	 1	 1	 "Item_18"
54	 18	 5	 0	 1	 3	 2	 4	 3	 0	 "Item_18"
55	 18	 5	 0	 0	 1	 0	 0	 1	 1	 "Item_18"
56	 18	 5	 1	 1	 2	 1	 2	 2	 0	 "Item_18"
57	 18	 5	 0	 0	 1	 0	 1	 1	 1	 "Item_18"
58	 18	 5	 0	 0	 1	 2	 0	 2	 0	 "Item_18"
59	 18	 5	 1	 2	 4	 3	 4	 2	 1	 "Item_18"
60	 18	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_18"
61	 18	 5	 0	 1	 3	 2	 2	 2	 1	 "Item_18"
62	 18	 5	 0	 0	 1	 2	 3	 2	 0	 "Item_18"
63	 18	 5	 0	 1	 1	 0	 1	 1	 1	 "Item_18"
64	 18	 5	 1	 4	 4	 4	 4	 4	 0	 "Item_18"
65	 18	 5	 0	 1	 2	 1	 2	 0	 1	 "Item_18"
66	 18	 5	 0	 1	 1	 1	 3	 2	 1	 "Item_18"
67	 18	 5	 1	 2	 4	 4	 4	 4	 0	 "Item_18"
68	 18	 5	 1	 0	 1	 2	 1	 2	 0	 "Item_18"
69	 18	 5	 0	 0	 1	 0	 1	 1	 0	 "Item_18"
70	 18	 5	 0	 0	 2	 1	 1	 1	 1	 "Item_18"
71	 18	 5	 0	 0	 3	 2	 4	 1	 0	 "Item_18"
72	 18	 5	 1	 2	 2	 2	 3	 2	 0	 "Item_18"
73	 18	 5	 0	 0	 2	 3	 2	 1	 1	 "Item_18"
74	 18	 5	 0	 1	 2	 3	 3	 2	 0	 "Item_18"
75	 18	 5	 1	 0	 0	 3	 1	 2	 0	 "Item_18"
76	 18	 5	 0	 1	 2	 2	 2	 2	 0	 "Item_18"
77	 18	 5	 0	 1	 4	 1	 1	 2	 0	 "Item_18"
78	 18	 5	 1	 1	 4	 2	 3	 3	 0	 "Item_18"
79	 18	 5	 0	 0	 1	 0	 1	 1	 0	 "Item_18"
80	 18	 5	 1	 1	 2	 3	 3	 4	 0	 "Item_18"
81	 18	 5	 0	 0	 1	 2	 2	 1	 1	 "Item_18"
82	 18	 5	 0	 0	 1	 0	 0	 1	 1	 "Item_18"
83	 18	 5	 0	 0	 2	 2	 3	 1	 1	 "Item_18"
84	 18	 5	 0	 0	 1	 2	 1	 0	 1	 "Item_18"
85	 18	 5	 1	 1	 4	 4	 3	 3	 1	 "Item_18"
86	 18	 5	 0	 0	 0	 0	 0	 2	 0	 "Item_18"
87	 18	 5	 1	 1	 2	 2	 1	 2	 0	 "Item_18"
88	 18	 5	 1	 1	 2	 3	 3	 3	 0	 "Item_18"
89	 18	 5	 0	 0	 1	 2	 0	 1	 0	 "Item_18"
90	 18	 5	 0	 1	 1	 2	 2	 1	 1	 "Item_18"
91	 18	 5	 1	 2	 4	 4	 4	 4	 0	 "Item_18"
92	 18	 5	 0	 0	 1	 2	 2	 2	 0	 "Item_18"
93	 18	 5	 0	 1	 4	 2	 3	 3	 0	 "Item_18"
94	 18	 5	 1	 2	 4	 3	 4	 4	 1	 "Item_18"
95	 18	 5	 0	 0	 2	 2	 2	 1	 0	 "Item_18"
96	 18	 5	 0	 1	 2	 2	 4	 3	 0	 "Item_18"
97	 18	 5	 1	 3	 4	 3	 4	 4	 1	 "Item_18"
98	 18	 5	 0	 2	 3	 2	 2	 1	 0	 "Item_18"
99	 18	 5	 1	 0	 3	 2	 2	 3	 0	 "Item_18"
100	 18	 5	 1	 1	 4	 3	 3	 3	 0	 "Item_18"
101	 18	 5	 0	 0	 2	 2	 2	 1	 0	 "Item_18"
102	 18	 5	 1	 2	 4	 3	 3	 3	 1	 "Item_18"
103	 18	 5	 0	 0	 2	 2	 3	 2	 0	 "Item_18"
104	 18	 5	 0	 0	 2	 2	 2	 2	 1	 "Item_18"
105	 18	 5	 1	 1	 4	 3	 4	 3	 0	 "Item_18"
106	 18	 5	 0	 0	 3	 3	 2	 2	 0	 "Item_18"
107	 18	 5	 0	 0	 1	 1	 1	 2	 1	 "Item_18"
108	 18	 5	 1	 2	 2	 4	 4	 4	 1	 "Item_18"
109	 18	 5	 1	 1	 1	 3	 1	 3	 1	 "Item_18"
110	 18	 5	 1	 2	 3	 3	 2	 3	 0	 "Item_18"
111	 18	 5	 0	 0	 3	 2	 1	 2	 1	 "Item_18"
112	 18	 5	 0	 1	 2	 3	 2	 2	 0	 "Item_18"
113	 18	 5	 1	 0	 1	 3	 3	 3	 1	 "Item_18"
114	 18	 5	 1	 1	 3	 3	 4	 3	 1	 "Item_18"
115	 18	 5	 0	 0	 2	 2	 1	 2	 1	 "Item_18"
116	 18	 5	 0	 1	 2	 1	 1	 2	 1	 "Item_18"
117	 18	 5	 1	 4	 4	 4	 4	 4	 1	 "Item_18"
118	 18	 5	 1	 1	 3	 2	 1	 3	 1	 "Item_18"
119	 18	 5	 0	 2	 4	 3	 4	 2	 1	 "Item_18"
120	 18	 5	 0	 1	 1	 3	 3	 2	 1	 "Item_18"
121	 18	 5	 1	 2	 4	 4	 4	 4	 0	 "Item_18"
122	 18	 5	 0	 1	 1	 3	 1	 1	 0	 "Item_18"
123	 18	 5	 1	 0	 1	 2	 2	 1	 0	 "Item_18"
124	 18	 5	 0	 0	 1	 3	 3	 1	 0	 "Item_18"
125	 18	 5	 0	 0	 1	 0	 0	 0	 0	 "Item_18"
126	 18	 5	 0	 1	 2	 3	 3	 2	 0	 "Item_18"
127	 18	 5	 1	 3	 4	 3	 4	 3	 1	 "Item_18"
128	 18	 5	 0	 0	 2	 3	 3	 1	 0	 "Item_18"
129	 18	 5	 0	 1	 2	 2	 1	 1	 1	 "Item_18"
130	 18	 5	 0	 0	 2	 1	 1	 0	 0	 "Item_18"
131	 18	 5	 0	 1	 3	 3	 4	 2	 0	 "Item_18"
132	 18	 5	 0	 1	 3	 3	 4	 2	 0	 "Item_18"
133	 18	 5	 0	 1	 0	 2	 3	 1	 1	 "Item_18"
134	 18	 5	 1	 0	 3	 3	 4	 4	 0	 "Item_18"
135	 18	 5	 1	 1	 2	 3	 4	 2	 1	 "Item_18"
136	 18	 5	 0	 0	 1	 2	 1	 1	 0	 "Item_18"
137	 18	 5	 0	 1	 1	 1	 4	 1	 0	 "Item_18"
138	 18	 5	 1	 2	 2	 1	 0	 2	 0	 "Item_18"
139	 18	 5	 1	 2	 3	 3	 4	 3	 1	 "Item_18"
140	 18	 5	 0	 0	 0	 0	 0	 0	 0	 "Item_18"
141	 18	 5	 0	 0	 1	 1	 1	 2	 0	 "Item_18"
142	 18	 5	 0	 1	 1	 2	 2	 1	 0	 "Item_18"
143	 18	 5	 0	 1	 4	 3	 1	 2	 1	 "Item_18"
144	 18	 5	 1	 1	 4	 4	 4	 3	 1	 "Item_18"
145	 18	 5	 1	 2	 4	 3	 4	 3	 1	 "Item_18"
146	 18	 5	 1	 2	 3	 4	 3	 4	 0	 "Item_18"
147	 18	 5	 0	 1	 2	 1	 3	 1	 1	 "Item_18"
148	 18	 5	 1	 0	 2	 3	 1	 2	 1	 "Item_18"
149	 18	 5	 0	 1	 2	 3	 2	 1	 0	 "Item_18"
150	 18	 5	 0	 1	 1	 2	 0	 1	 0	 "Item_18"
151	 18	 5	 0	 0	 1	 0	 1	 0	 1	 "Item_18"
152	 18	 5	 0	 0	 1	 1	 0	 1	 1	 "Item_18"
153	 18	 5	 0	 0	 2	 2	 0	 0	 1	 "Item_18"
154	 18	 5	 0	 1	 2	 2	 2	 3	 0	 "Item_18"
155	 18	 5	 0	 0	 2	 3	 2	 2	 0	 "Item_18"
156	 18	 5	 1	 1	 3	 4	 4	 3	 0	 "Item_18"
157	 18	 5	 0	 1	 3	 3	 3	 2	 0	 "Item_18"
158	 18	 5	 0	 1	 2	 2	 2	 3	 1	 "Item_18"
159	 18	 5	 0	 0	 0	 2	 0	 0	 0	 "Item_18"
160	 18	 5	 0	 0	 2	 1	 0	 0	 1	 "Item_18"
161	 18	 5	 1	 1	 2	 2	 4	 3	 0	 "Item_18"
162	 18	 5	 0	 0	 1	 1	 0	 1	 0	 "Item_18"
163	 18	 5	 0	 0	 0	 0	 0	 0	 0	 "Item_18"
164	 18	 5	 1	 2	 4	 2	 3	 4	 1	 "Item_18"
165	 18	 5	 1	 1	 2	 3	 3	 3	 1	 "Item_18"
166	 18	 5	 0	 0	 1	 2	 2	 1	 1	 "Item_18"
167	 18	 5	 1	 1	 3	 3	 2	 3	 0	 "Item_18"
168	 18	 5	 0	 0	 1	 1	 1	 0	 1	 "Item_18"
169	 18	 5	 1	 0	 0	 0	 0	 1	 0	 "Item_18"
170	 18	 5	 1	 1	 3	 3	 0	 1	 1	 "Item_18"
171	 18	 5	 0	 0	 1	 0	 0	 1	 1	 "Item_18"
172	 18	 5	 0	 1	 2	 2	 1	 2	 0	 "Item_18"
173	 18	 5	 1	 1	 2	 3	 3	 3	 0	 "Item_18"
174	 18	 5	 0	 0	 1	 0	 1	 0	 0	 "Item_18"
175	 18	 5	 1	 2	 4	 3	 4	 3	 1	 "Item_18"
176	 18	 5	 0	 0	 0	 0	 0	 0	 0	 "Item_18"
177	 18	 5	 0	 0	 1	 0	 0	 0	 1	 "Item_18"
178	 18	 5	 0	 1	 1	 2	 3	 1	 1	 "Item_18"
179	 18	 5	 1	 3	 4	 3	 4	 3	 1	 "Item_18"
180	 18	 5	 0	 0	 3	 3	 3	 2	 0	 "Item_18"
181	 18	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_18"
182	 18	 5	 1	 0	 1	 1	 2	 2	 1	 "Item_18"
183	 18	 5	 1	 0	 1	 0	 0	 3	 0	 "Item_18"
184	 18	 5	 0	 0	 1	 2	 0	 0	 1	 "Item_18"
185	 18	 5	 0	 0	 3	 3	 3	 3	 0	 "Item_18"
186	 18	 5	 0	 1	 3	 4	 4	 2	 1	 "Item_18"
187	 18	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_18"
188	 18	 5	 0	 1	 1	 1	 3	 3	 1	 "Item_18"
189	 18	 5	 1	 1	 2	 2	 1	 2	 1	 "Item_18"
190	 18	 5	 0	 1	 3	 4	 4	 3	 1	 "Item_18"
191	 18	 5	 0	 0	 1	 0	 2	 1	 1	 "Item_18"
192	 18	 5	 0	 1	 2	 2	 1	 1	 0	 "Item_18"
193	 18	 5	 0	 0	 0	 2	 2	 1	 0	 "Item_18"
194	 18	 5	 0	 0	 1	 1	 0	 1	 0	 "Item_18"
195	 18	 5	 0	 1	 1	 1	 0	 0	 1	 "Item_18"
196	 18	 5	 0	 0	 1	 3	 2	 2	 0	 "Item_18"
197	 18	 5	 0	 0	 1	 2	 1	 1	 1	 "Item_18"
198	 18	 5	 0	 0	 4	 2	 1	 1	 1	 "Item_18"
199	 18	 5	 0	 0	 3	 3	 1	 1	 1	 "Item_18"
200	 18	 5	 0	 0	 3	 2	 1	 2	 1	 "Item_18"
201	 18	 5	 1	 2	 4	 3	 2	 3	 1	 "Item_18"
202	 18	 5	 1	 1	 3	 2	 0	 4	 1	 "Item_18"
203	 18	 5	 1	 0	 1	 3	 2	 3	 0	 "Item_18"
204	 18	 5	 0	 1	 3	 2	 2	 1	 0	 "Item_18"
205	 18	 5	 0	 1	 2	 2	 3	 2	 0	 "Item_18"
206	 18	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_18"
207	 18	 5	 0	 1	 2	 2	 4	 1	 0	 "Item_18"
208	 18	 5	 1	 1	 2	 2	 2	 3	 0	 "Item_18"
209	 18	 5	 1	 2	 2	 2	 1	 2	 0	 "Item_18"
210	 18	 5	 1	 0	 2	 1	 3	 2	 0	 "Item_18"
211	 18	 5	 1	 3	 4	 3	 4	 3	 1	 "Item_18"
212	 18	 5	 1	 2	 3	 2	 4	 2	 1	 "Item_18"
213	 18	 5	 1	 1	 4	 3	 4	 3	 1	 "Item_18"
214	 18	 5	 0	 1	 4	 3	 4	 3	 1	 "Item_18"
215	 18	 5	 0	 0	 2	 3	 3	 2	 1	 "Item_18"
216	 18	 5	 1	 0	 1	 2	 2	 3	 1	 "Item_18"
217	 18	 5	 1	 2	 4	 3	 4	 3	 1	 "Item_18"
218	 18	 5	 1	 1	 1	 3	 2	 4	 1	 "Item_18"
219	 18	 5	 0	 1	 4	 3	 3	 3	 1	 "Item_18"
220	 18	 5	 0	 2	 4	 3	 3	 2	 0	 "Item_18"
221	 18	 5	 1	 1	 2	 2	 3	 3	 0	 "Item_18"
222	 18	 5	 1	 1	 4	 4	 3	 4	 0	 "Item_18"
223	 18	 5	 0	 0	 2	 0	 2	 1	 1	 "Item_18"
224	 18	 5	 0	 2	 3	 2	 1	 1	 0	 "Item_18"
225	 18	 5	 1	 3	 3	 4	 4	 3	 1	 "Item_18"
226	 18	 5	 0	 0	 4	 4	 1	 1	 1	 "Item_18"
227	 18	 5	 0	 1	 1	 3	 3	 1	 0	 "Item_18"
228	 18	 5	 1	 1	 3	 4	 2	 4	 0	 "Item_18"
229	 18	 5	 1	 0	 4	 4	 3	 4	 1	 "Item_18"
230	 18	 5	 0	 1	 3	 3	 4	 1	 1	 "Item_18"
231	 18	 5	 0	 0	 1	 0	 0	 0	 1	 "Item_18"
232	 18	 5	 1	 3	 4	 4	 4	 4	 1	 "Item_18"
233	 18	 5	 0	 0	 2	 2	 2	 2	 1	 "Item_18"
234	 18	 5	 0	 0	 1	 2	 0	 0	 1	 "Item_18"
235	 18	 5	 1	 0	 3	 2	 3	 3	 0	 "Item_18"
236	 18	 5	 0	 0	 1	 2	 2	 2	 0	 "Item_18"
237	 18	 5	 1	 0	 4	 1	 2	 3	 1	 "Item_18"
238	 18	 5	 1	 2	 4	 3	 4	 3	 0	 "Item_18"
239	 18	 5	 1	 0	 1	 1	 1	 2	 1	 "Item_18"
240	 18	 5	 1	 1	 3	 3	 3	 3	 0	 "Item_18"
241	 18	 5	 1	 1	 3	 3	 4	 3	 1	 "Item_18"
242	 18	 5	 0	 2	 2	 2	 2	 1	 0	 "Item_18"
243	 18	 5	 0	 0	 1	 2	 1	 1	 1	 "Item_18"
244	 18	 5	 0	 0	 1	 1	 2	 0	 0	 "Item_18"
245	 18	 5	 1	 1	 4	 3	 2	 4	 0	 "Item_18"
246	 18	 5	 1	 1	 4	 4	 4	 3	 1	 "Item_18"
247	 18	 5	 0	 0	 1	 0	 1	 0	 1	 "Item_18"
248	 18	 5	 1	 3	 4	 3	 4	 3	 0	 "Item_18"
249	 18	 5	 1	 3	 4	 3	 4	 3	 0	 "Item_18"
250	 18	 5	 1	 2	 4	 4	 4	 4	 1	 "Item_18"
251	 18	 5	 0	 1	 3	 1	 3	 2	 1	 "Item_18"
252	 18	 5	 0	 1	 2	 1	 2	 0	 0	 "Item_18"
253	 18	 5	 0	 1	 4	 3	 3	 2	 0	 "Item_18"
254	 18	 5	 0	 2	 3	 1	 1	 2	 1	 "Item_18"
255	 18	 5	 0	 0	 1	 2	 2	 0	 0	 "Item_18"
256	 18	 5	 0	 0	 1	 0	 1	 1	 0	 "Item_18"
257	 18	 5	 1	 2	 4	 3	 4	 4	 0	 "Item_18"
258	 18	 5	 1	 0	 1	 2	 3	 2	 0	 "Item_18"
259	 18	 5	 1	 4	 4	 4	 4	 4	 1	 "Item_18"
260	 18	 5	 0	 0	 3	 2	 2	 2	 1	 "Item_18"
261	 18	 5	 1	 2	 3	 2	 4	 4	 1	 "Item_18"
262	 18	 5	 1	 0	 1	 3	 4	 3	 0	 "Item_18"
263	 18	 5	 1	 2	 3	 3	 4	 3	 1	 "Item_18"
264	 18	 5	 0	 0	 1	 1	 1	 0	 1	 "Item_18"
265	 18	 5	 1	 1	 3	 3	 3	 4	 1	 "Item_18"
266	 18	 5	 0	 1	 1	 2	 2	 2	 0	 "Item_18"
267	 18	 5	 1	 1	 2	 1	 3	 2	 0	 "Item_18"
268	 18	 5	 0	 2	 3	 4	 4	 2	 1	 "Item_18"
269	 18	 5	 0	 0	 2	 0	 1	 1	 0	 "Item_18"
270	 18	 5	 0	 0	 1	 1	 0	 0	 0	 "Item_18"
271	 18	 5	 0	 3	 4	 3	 3	 3	 1	 "Item_18"
272	 18	 5	 0	 0	 1	 2	 1	 1	 0	 "Item_18"
273	 18	 5	 0	 1	 4	 3	 4	 2	 1	 "Item_18"
274	 18	 5	 1	 1	 2	 3	 4	 4	 0	 "Item_18"
275	 18	 5	 0	 1	 2	 3	 3	 2	 0	 "Item_18"
276	 18	 5	 0	 0	 3	 2	 2	 0	 1	 "Item_18"
277	 18	 5	 0	 0	 2	 2	 1	 1	 1	 "Item_18"
278	 18	 5	 0	 0	 0	 0	 0	 2	 0	 "Item_18"
279	 18	 5	 0	 0	 0	 1	 0	 0	 0	 "Item_18"
280	 18	 5	 1	 3	 3	 3	 1	 3	 0	 "Item_18"
281	 18	 5	 1	 0	 2	 3	 3	 4	 0	 "Item_18"
282	 18	 5	 0	 0	 2	 0	 1	 0	 1	 "Item_18"
283	 18	 5	 0	 0	 0	 0	 0	 0	 0	 "Item_18"
284	 18	 5	 0	 0	 1	 1	 0	 1	 0	 "Item_18"
285	 18	 5	 1	 1	 3	 3	 3	 3	 1	 "Item_18"
286	 18	 5	 0	 1	 1	 2	 1	 2	 1	 "Item_18"
287	 18	 5	 1	 2	 3	 1	 4	 4	 0	 "Item_18"
288	 18	 5	 1	 0	 2	 3	 1	 3	 0	 "Item_18"
289	 18	 5	 1	 1	 2	 3	 2	 2	 0	 "Item_18"
290	 18	 5	 0	 0	 1	 1	 1	 1	 1	 "Item_18"
291	 18	 5	 1	 2	 2	 3	 4	 4	 1	 "Item_18"
292	 18	 5	 0	 1	 3	 2	 3	 1	 1	 "Item_18"
293	 18	 5	 0	 1	 1	 2	 0	 1	 0	 "Item_18"
294	 18	 5	 1	 2	 3	 3	 3	 4	 0	 "Item_18"
295	 18	 5	 1	 0	 1	 1	 1	 2	 1	 "Item_18"
296	 18	 5	 1	 1	 3	 3	 2	 4	 0	 "Item_18"
297	 18	 5	 1	 3	 4	 4	 4	 4	 0	 "Item_18"
298	 18	 5	 1	 0	 1	 2	 2	 3	 0	 "Item_18"
299	 18	 5	 0	 1	 3	 1	 2	 2	 0	 "Item_18"
300	 18	 5	 0	 0	 2	 2	 3	 1	 1	 "Item_18"
301	 18	 5	 0	 0	 2	 3	 4	 2	 0	 "Item_18"
302	 18	 5	 0	 2	 2	 2	 2	 2	 0	 "Item_18"
303	 18	 5	 1	 0	 1	 3	 1	 3	 0	 "Item_18"
304	 18	 5	 0	 0	 1	 3	 2	 0	 0	 "Item_18"
305	 18	 5	 1	 1	 3	 3	 4	 3	 1	 "Item_18"
306	 18	 5	 1	 2	 3	 3	 4	 3	 1	 "Item_18"
307	 18	 5	 0	 2	 1	 1	 1	 1	 1	 "Item_18"
308	 18	 5	 0	 0	 3	 2	 2	 1	 1	 "Item_18"
