case_ID F1_1 F1_3 F1_5 F1_7 F1_9 F1_11 F1_13 F1_15 F1_17 F1_19 C_2 C_4 C_6 C_8 C_10 C_12 C_14 C_16 C_18 C_20 F2_1 F2_3 F2_5 F2_7 F2_9 F2_11 F2_13 F2_15 F2_17 F2_19
1525 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0
1526 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 1 0 1 0 1 0 1 1 0 0
1527 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 0 0 1 0 1 0 0 1 0 0 0
1528 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0
1529 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0
1530 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0
1531 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 1 1 0
1532 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 0 0 1 0 1 1 1 1 1 1 0
1533 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 1 0 1 1 1 1 0 0
1534 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1535 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0
1536 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0
1537 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1538 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 1 0 1 0 1 0 1 1 1 0 0
1539 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1540 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0
1541 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 1 1 1 1 1 1 0 1 0 0
1542 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1543 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0
1544 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 0 1 0
1545 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1546 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 0
1547 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1548 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1549 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 1 0 0
1550 NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0
1551 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 1 1 0 1 0 1 0 0 0 1 1 1 0 0
1552 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1553 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 0 0 1 1 0 1 1 1 0
1554 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0
1555 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0
1556 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0
1557 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0
1558 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 1 1 1 1 0
1559 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0
1560 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0
1561 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 0 0
1562 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1563 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 0 0
1564 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
1565 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1566 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0
1567 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 1 0 0
1568 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1569 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1 0
1570 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0
1571 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 1 0 0 0 1 1 1 1 1 0 0
1572 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1573 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 1 1 1 1 0
1574 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 1 1 0 1 0 1 0 1 1 1 1 0
1575 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1576 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 0 0 0 0 1 1 0 1 1 1 0 0
1577 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 0
1578 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 0
1579 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0
1580 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0
1581 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
1582 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1
1583 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 0 1 1 0 0
1584 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0
1585 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 0
1586 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0
1587 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 0 0
1588 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
1589 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0
1590 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 0
1591 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1
1592 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 1 1 1 0 1 0 0 0 1 1 0 1 1 0 0
1593 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
1594 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0
1595 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 0 0
1596 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1597 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1598 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0
1599 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0
1600 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 1 0 0 0
1601 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 1 0 0
1602 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 0
1603 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 1 0 0
1604 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0
1605 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 0
1606 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0
1607 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 0 0
1608 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 1 1 0 1 0 0 0 0 0 1 1 1 0 0
1609 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0
1610 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0
1611 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1
1612 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0
1613 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0
1614 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0
1615 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0
1616 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 1 0 1 1 1 0 1 1 0 0 1 1 1 0 0
1617 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1618 NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
1619 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 0 0 1 1 0 1 0 1 0 1 1 1 1 0 1 0
1620 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 1 0 1
1621 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1622 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 1 0 1 1 0
1623 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0
1624 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1625 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0
1626 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0
1627 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0
1628 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 0 0
1629 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1630 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0
1631 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 0 1 1 0 1 1 1 1 0
1632 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 0 0 1 0 1 0 1 1 1 0 1
1633 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1634 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0
1635 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1636 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 1 1 1 0 0
1637 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0
1638 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 1 0
1639 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1640 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0
1641 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1642 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1643 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0
1644 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1645 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1
1646 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0
1647 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 1 1 1 0 0
1648 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 0
1649 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0
1650 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
1651 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1652 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1653 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0
1654 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0
1655 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0
1656 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0
1657 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 0 1 0 0 0 1 1 1 1 1 0
1658 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1659 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
1660 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0
1661 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 0 0 0 1 1 1 1 0 1 0 0 0
1662 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
1663 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 0
1664 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 0
1665 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0
1666 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0
1667 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 0
1668 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1669 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0
1670 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
1671 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 0 0 0
1672 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0
1673 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0
1674 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0
1675 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0
1676 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0
1677 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0
1678 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0
1679 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
1680 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 0 0
1681 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0
1682 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 0
1683 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0
1684 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 1 0 0 0 0 0 1 1 1 1 1 1 0
1685 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1686 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 0
1687 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 1 1 1 0 0
1688 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0
1689 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 1 1 0 0
1690 NA NA NA NA NA NA NA NA NA NA 0 1 1 0 1 0 0 1 0 0 1 0 0 1 1 1 1 1 0 0
1691 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0
1692 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1693 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 1 1 0 0
1694 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 0 0 0 1 0 1 1 0 0 1 0 1 1 1 0 0
1695 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0
1696 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 1 1 0 1 1 1 0 0 1 1 0 0
1697 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1698 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0
1699 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0
1700 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0
1701 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 0 0 1 1 1 1 1 1 1 1 0
1702 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1703 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 1 0 1 0 0 1 1 1 1 1 1 1 0
1704 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1705 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0
1706 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 1 1 1 1 0
1707 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0
1708 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 0
1709 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 0 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0
1710 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0
1711 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 0 1 1 0 0 1 0 1 0 1 1 1 1 1 1 0
1712 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
1713 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 0 1 0 1 0 0 1 1 1 1 1 0
1714 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0
1715 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 0 1 1 0 0 0 0 0 1 1 1 1 1 0 0
1716 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 0 1 1 0 0
1717 NA NA NA NA NA NA NA NA NA NA 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 0 0
1718 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0
1719 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0
1720 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 1 1 0 1 0 1 0 1 1 1 1 0 1 0
1721 NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 1 0 0
1722 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 0 0 1 0 1 0 1 1 1 0 1 1 1 0 0
1723 NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0
1724 NA NA NA NA NA NA NA NA NA NA 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 1 0 0
1725 NA NA NA NA NA NA NA NA NA NA 0 1 0 0 1 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0
1726 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 0
1727 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0
1728 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
1729 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
1730 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
1731 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0
1732 NA NA NA NA NA NA NA NA NA NA 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0
1733 NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0
1734 NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 0
1735 NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0
1736 NA NA NA NA NA NA NA NA NA NA 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0
1737 NA NA NA NA NA NA NA NA NA NA 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1 1 1 1 0 0
1738 NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0
1739 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0
1740 NA NA NA NA NA NA NA NA NA NA 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0
